counter,date,time,instrument_full,inst_type,underlying,expiry,option_type,strike,qty,price,amount,note
641,2025-08-25,11:34:07,OPTIDX_NIFTY_28AUG2025_PE_24800,OPTIDX,NIFTY,28AUG2025,PE,24800,225,26.6,5985.0,
641,2025-08-26,09:17:47,OPTIDX_NIFTY_28AUG2025_PE_25100,OPTIDX,NIFTY,28AUG2025,PE,25100,225,226.87,51045.75,
641,2025-08-25,11:34:10,OPTIDX_NIFTY_28AUG2025_PE_25100,OPTIDX,NIFTY,28AUG2025,PE,25100,-225,161.83,-36411.75,
640,2025-08-25,11:30:01,OPTIDX_NIFTY_28AUG2025_CE_25300,OPTIDX,NIFTY,28AUG2025,CE,25300,-225,9.6,-2160.0,
640,2025-08-22,09:20:16,OPTIDX_NIFTY_28AUG2025_CE_25300,OPTIDX,NIFTY,28AUG2025,CE,25300,225,27.25,6131.25,
640,2025-08-25,11:30:01,OPTIDX_NIFTY_28AUG2025_CE_24950,OPTIDX,NIFTY,28AUG2025,CE,24950,225,94.35,21228.75,
640,2025-08-22,09:20:18,OPTIDX_NIFTY_28AUG2025_CE_24950,OPTIDX,NIFTY,28AUG2025,CE,24950,-225,160.5,-36112.5,
639,2025-08-22,09:17:10,OPTIDX_NIFTY_28AUG2025_PE_24800,OPTIDX,NIFTY,28AUG2025,PE,24800,-225,34.15,-7683.75,
639,2025-08-21,14:20:07,OPTIDX_NIFTY_28AUG2025_PE_24800,OPTIDX,NIFTY,28AUG2025,PE,24800,225,25.85,5816.25,
639,2025-08-22,09:17:10,OPTIDX_NIFTY_28AUG2025_PE_25200,OPTIDX,NIFTY,28AUG2025,PE,25200,225,200.25,45056.25,
639,2025-08-21,14:20:09,OPTIDX_NIFTY_28AUG2025_PE_25200,OPTIDX,NIFTY,28AUG2025,PE,25200,-225,137.5,-30937.5,
638,2025-08-21,14:17:03,OPTIDX_NIFTY_21AUG2025_PE_25000,OPTIDX,NIFTY,21AUG2025,PE,25000,-225,1.15,-258.75,
638,2025-08-20,13:00:07,OPTIDX_NIFTY_21AUG2025_PE_25000,OPTIDX,NIFTY,21AUG2025,PE,25000,225,40.55,9123.75,
638,2025-08-21,14:17:03,OPTIDX_NIFTY_21AUG2025_PE_25200,OPTIDX,NIFTY,21AUG2025,PE,25200,225,60.05,13511.25,
638,2025-08-20,13:00:10,OPTIDX_NIFTY_21AUG2025_PE_25200,OPTIDX,NIFTY,21AUG2025,PE,25200,-225,162.89999,-36652.49775,
637,2025-08-18,12:14:06,OPTIDX_NIFTY_21AUG2025_PE_24750,OPTIDX,NIFTY,21AUG2025,PE,24750,-225,62.7,-14107.5,
637,2025-08-18,09:34:12,OPTIDX_NIFTY_21AUG2025_PE_24750,OPTIDX,NIFTY,21AUG2025,PE,24750,225,42.35,9528.75,
637,2025-08-18,12:14:04,OPTIDX_NIFTY_21AUG2025_PE_25050,OPTIDX,NIFTY,21AUG2025,PE,25050,225,208.8,46980.0,
637,2025-08-18,09:34:17,OPTIDX_NIFTY_21AUG2025_PE_25050,OPTIDX,NIFTY,21AUG2025,PE,25050,-225,146.7,-33007.5,
636,2025-08-18,09:30:03,OPTIDX_NIFTY_21AUG2025_CE_25350,OPTIDX,NIFTY,21AUG2025,CE,25350,-225,24.55,-5523.75,
636,2025-08-18,09:20:13,OPTIDX_NIFTY_21AUG2025_CE_25350,OPTIDX,NIFTY,21AUG2025,CE,25350,225,26.35,5928.75,
636,2025-08-18,09:30:03,OPTIDX_NIFTY_21AUG2025_CE_24950,OPTIDX,NIFTY,21AUG2025,CE,24950,225,158.05,35561.25,
636,2025-08-18,09:20:14,OPTIDX_NIFTY_21AUG2025_CE_24950,OPTIDX,NIFTY,21AUG2025,CE,24950,-225,152.2,-34245.0,
635,2025-08-18,09:17:08,OPTIDX_NIFTY_21AUG2025_PE_24200,OPTIDX,NIFTY,21AUG2025,PE,24200,-225,5.95,-1338.75,
635,2025-08-14,09:48:09,OPTIDX_NIFTY_21AUG2025_PE_24200,OPTIDX,NIFTY,21AUG2025,PE,24200,225,23.6,5310.0,
635,2025-08-18,09:17:07,OPTIDX_NIFTY_21AUG2025_PE_24750,OPTIDX,NIFTY,21AUG2025,PE,24750,225,55.95,12588.75,
635,2025-08-14,09:48:12,OPTIDX_NIFTY_21AUG2025_PE_24750,OPTIDX,NIFTY,21AUG2025,PE,24750,-225,162.55,-36573.75,
634,2025-08-14,09:46:04,OPTIDX_NIFTY_14AUG2025_PE_24500,OPTIDX,NIFTY,14AUG2025,PE,24500,-225,8.35,-1878.75,
634,2025-08-13,09:20:12,OPTIDX_NIFTY_14AUG2025_PE_24500,OPTIDX,NIFTY,14AUG2025,PE,24500,225,44.2,9945.0,
634,2025-08-14,09:46:04,OPTIDX_NIFTY_14AUG2025_PE_24700,OPTIDX,NIFTY,14AUG2025,PE,24700,225,59.7,13432.5,
634,2025-08-13,09:20:17,OPTIDX_NIFTY_14AUG2025_PE_24700,OPTIDX,NIFTY,14AUG2025,PE,24700,-225,150.45,-33851.25,
633,2025-08-13,09:17:02,OPTIDX_NIFTY_14AUG2025_CE_24700,OPTIDX,NIFTY,14AUG2025,CE,24700,-225,40.9,-9202.5,
633,2025-08-12,14:48:06,OPTIDX_NIFTY_14AUG2025_CE_24700,OPTIDX,NIFTY,14AUG2025,CE,24700,225,27.65,6221.25,
633,2025-08-13,09:17:02,OPTIDX_NIFTY_14AUG2025_CE_24400,OPTIDX,NIFTY,14AUG2025,CE,24400,225,229.47,51630.75,
633,2025-08-12,14:48:08,OPTIDX_NIFTY_14AUG2025_CE_24400,OPTIDX,NIFTY,14AUG2025,CE,24400,-225,169.10001,-38047.50225,
632,2025-08-12,11:08:48,OPTIDX_NIFTY_14AUG2025_PE_24450,OPTIDX,NIFTY,14AUG2025,PE,24450,-225,60.1,-13522.5,
632,2025-08-12,09:28:09,OPTIDX_NIFTY_14AUG2025_PE_24450,OPTIDX,NIFTY,14AUG2025,PE,24450,225,35.4,7965.0,
632,2025-08-12,11:08:46,OPTIDX_NIFTY_14AUG2025_PE_24700,OPTIDX,NIFTY,14AUG2025,PE,24700,225,193.85001,43616.25225,
632,2025-08-12,09:28:11,OPTIDX_NIFTY_14AUG2025_PE_24700,OPTIDX,NIFTY,14AUG2025,PE,24700,-225,133.5,-30037.5,
631,2025-08-12,09:25:15,OPTIDX_NIFTY_14AUG2025_PE_24250,OPTIDX,NIFTY,14AUG2025,PE,24250,-225,12.9,-2902.5,
631,2025-08-11,11:04:07,OPTIDX_NIFTY_14AUG2025_PE_24250,OPTIDX,NIFTY,14AUG2025,PE,24250,225,42.25,9506.25,
631,2025-08-12,09:25:15,OPTIDX_NIFTY_14AUG2025_PE_24550,OPTIDX,NIFTY,14AUG2025,PE,24550,225,62.3,14017.5,
631,2025-08-11,11:04:09,OPTIDX_NIFTY_14AUG2025_PE_24550,OPTIDX,NIFTY,14AUG2025,PE,24550,-225,157.10001,-35347.50225,
630,2025-08-11,11:00:02,OPTIDX_NIFTY_14AUG2025_CE_24850,OPTIDX,NIFTY,14AUG2025,CE,24850,-225,17.55,-3948.75,
630,2025-08-08,10:48:05,OPTIDX_NIFTY_14AUG2025_CE_24850,OPTIDX,NIFTY,14AUG2025,CE,24850,225,23.3,5242.5,
630,2025-08-11,11:00:02,OPTIDX_NIFTY_14AUG2025_CE_24450,OPTIDX,NIFTY,14AUG2025,CE,24450,225,133.45,30026.249999999996,
630,2025-08-08,10:48:10,OPTIDX_NIFTY_14AUG2025_CE_24450,OPTIDX,NIFTY,14AUG2025,CE,24450,-225,142.2,-31994.999999999996,
629,2025-08-08,09:29:23,OPTIDX_NIFTY_14AUG2025_PE_24200,OPTIDX,NIFTY,14AUG2025,PE,24200,-225,34.6,-7785.0,
629,2025-08-07,15:18:08,OPTIDX_NIFTY_14AUG2025_PE_24200,OPTIDX,NIFTY,14AUG2025,PE,24200,225,23.5,5287.5,
629,2025-08-08,09:29:21,OPTIDX_NIFTY_14AUG2025_PE_24650,OPTIDX,NIFTY,14AUG2025,PE,24650,225,194.45,43751.25,
629,2025-08-07,15:18:09,OPTIDX_NIFTY_14AUG2025_PE_24650,OPTIDX,NIFTY,14AUG2025,PE,24650,-225,137.45,-30926.249999999996,
628,2025-08-07,15:15:03,OPTIDX_NIFTY_14AUG2025_CE_24950,OPTIDX,NIFTY,14AUG2025,CE,24950,-225,31,-6975.0,
628,2025-08-07,09:20:06,OPTIDX_NIFTY_14AUG2025_CE_24950,OPTIDX,NIFTY,14AUG2025,CE,24950,225,26.6,5985.0,
628,2025-08-07,15:15:03,OPTIDX_NIFTY_14AUG2025_CE_24550,OPTIDX,NIFTY,14AUG2025,CE,24550,225,179.48,40383.0,
628,2025-08-07,09:20:08,OPTIDX_NIFTY_14AUG2025_CE_24550,OPTIDX,NIFTY,14AUG2025,CE,24550,-225,141.89999,-31927.497750000002,
627,2025-08-07,09:17:02,OPTIDX_NIFTY_07AUG2025_CE_24850,OPTIDX,NIFTY,07AUG2025,CE,24850,-225,2.9,-652.5,
627,2025-08-06,09:48:11,OPTIDX_NIFTY_07AUG2025_CE_24850,OPTIDX,NIFTY,07AUG2025,CE,24850,225,21.25,4781.25,
627,2025-08-07,09:17:02,OPTIDX_NIFTY_07AUG2025_CE_24550,OPTIDX,NIFTY,07AUG2025,CE,24550,225,32.75,7368.75,
627,2025-08-06,09:48:14,OPTIDX_NIFTY_07AUG2025_CE_24550,OPTIDX,NIFTY,07AUG2025,CE,24550,-225,140.55,-31623.750000000004,
626,2025-08-06,09:45:02,OPTIDX_NIFTY_07AUG2025_PE_24500,OPTIDX,NIFTY,07AUG2025,PE,24500,-225,40.8,-9180.0,
626,2025-08-06,09:34:13,OPTIDX_NIFTY_07AUG2025_PE_24500,OPTIDX,NIFTY,07AUG2025,PE,24500,225,35.25,7931.25,
626,2025-08-06,09:45:02,OPTIDX_NIFTY_07AUG2025_PE_24750,OPTIDX,NIFTY,07AUG2025,PE,24750,225,157.10001,35347.50225,
626,2025-08-06,09:34:16,OPTIDX_NIFTY_07AUG2025_PE_24750,OPTIDX,NIFTY,07AUG2025,PE,24750,-225,142,-31950.0,
625,2025-08-06,09:30:01,OPTIDX_NIFTY_07AUG2025_CE_24900,OPTIDX,NIFTY,07AUG2025,CE,24900,-225,17.55,-3948.75,
625,2025-08-05,10:04:06,OPTIDX_NIFTY_07AUG2025_CE_24900,OPTIDX,NIFTY,07AUG2025,CE,24900,225,24.9,5602.5,
625,2025-08-06,09:30:01,OPTIDX_NIFTY_07AUG2025_CE_24550,OPTIDX,NIFTY,07AUG2025,CE,24550,225,160.3,36067.5,
625,2025-08-05,10:04:09,OPTIDX_NIFTY_07AUG2025_CE_24550,OPTIDX,NIFTY,07AUG2025,CE,24550,-225,152,-34200.0,
624,2025-08-05,10:00:01,OPTIDX_NIFTY_07AUG2025_PE_24400,OPTIDX,NIFTY,07AUG2025,PE,24400,-225,39.75,-8943.75,
624,2025-08-04,12:04:06,OPTIDX_NIFTY_07AUG2025_PE_24400,OPTIDX,NIFTY,07AUG2025,PE,24400,225,41.1,9247.5,
624,2025-08-05,10:00:01,OPTIDX_NIFTY_07AUG2025_PE_24700,OPTIDX,NIFTY,07AUG2025,PE,24700,225,159.25,35831.25,
624,2025-08-04,12:04:08,OPTIDX_NIFTY_07AUG2025_PE_24700,OPTIDX,NIFTY,07AUG2025,PE,24700,-225,139.35001,-31353.752249999998,
623,2025-08-04,12:00:02,OPTIDX_NIFTY_07AUG2025_CE_25150,OPTIDX,NIFTY,07AUG2025,CE,25150,-225,14.2,-3195.0,
623,2025-08-01,09:20:16,OPTIDX_NIFTY_07AUG2025_CE_25150,OPTIDX,NIFTY,07AUG2025,CE,25150,225,26.35,5928.75,
623,2025-08-04,12:00:02,OPTIDX_NIFTY_07AUG2025_CE_24700,OPTIDX,NIFTY,07AUG2025,CE,24700,225,124.35,27978.75,
623,2025-08-01,09:20:19,OPTIDX_NIFTY_07AUG2025_CE_24700,OPTIDX,NIFTY,07AUG2025,CE,24700,-225,161.39999,-36314.99775,
622,2025-08-01,09:17:03,OPTIDX_NIFTY_07AUG2025_PE_24300,OPTIDX,NIFTY,07AUG2025,PE,24300,-225,34.8,-7829.999999999999,
622,2025-07-31,12:48:07,OPTIDX_NIFTY_07AUG2025_PE_24300,OPTIDX,NIFTY,07AUG2025,PE,24300,225,26.2,5895.0,
622,2025-08-01,09:17:03,OPTIDX_NIFTY_07AUG2025_PE_24850,OPTIDX,NIFTY,07AUG2025,PE,24850,225,233.35001,52503.75225,
622,2025-07-31,12:48:09,OPTIDX_NIFTY_07AUG2025_PE_24850,OPTIDX,NIFTY,07AUG2025,PE,24850,-225,145.05,-32636.250000000004,
621,2025-07-31,11:33:23,OPTIDX_NIFTY_07AUG2025_CE_25250,OPTIDX,NIFTY,07AUG2025,CE,25250,-225,31.1,-6997.5,
621,2025-07-31,09:34:16,OPTIDX_NIFTY_07AUG2025_CE_25250,OPTIDX,NIFTY,07AUG2025,CE,25250,225,24.13,5429.25,
621,2025-07-31,11:33:21,OPTIDX_NIFTY_07AUG2025_CE_24750,OPTIDX,NIFTY,07AUG2025,CE,24750,225,208,46800.0,
621,2025-07-31,09:34:19,OPTIDX_NIFTY_07AUG2025_CE_24750,OPTIDX,NIFTY,07AUG2025,CE,24750,-225,148.7,-33457.5,
620,2025-07-31,09:17:07,OPTIDX_NIFTY_31JUL2025_PE_24800,OPTIDX,NIFTY,31JUL2025,PE,24800,-225,164.60001,-37035.00225,
620,2025-07-30,11:20:10,OPTIDX_NIFTY_31JUL2025_PE_24800,OPTIDX,NIFTY,31JUL2025,PE,24800,225,35.6,8010.0,
620,2025-07-31,09:17:04,OPTIDX_NIFTY_31JUL2025_PE_25000,OPTIDX,NIFTY,31JUL2025,PE,25000,225,348.54999,78423.74775,
620,2025-07-30,11:20:14,OPTIDX_NIFTY_31JUL2025_PE_25000,OPTIDX,NIFTY,31JUL2025,PE,25000,-225,146.85001,-33041.25225,
619,2025-07-30,11:16:50,OPTIDX_NIFTY_31JUL2025_PE_24650,OPTIDX,NIFTY,31JUL2025,PE,24650,-225,12.65,-2846.25,
619,2025-07-29,13:18:06,OPTIDX_NIFTY_31JUL2025_PE_24650,OPTIDX,NIFTY,31JUL2025,PE,24650,225,44.6,10035.0,
619,2025-07-30,11:16:50,OPTIDX_NIFTY_31JUL2025_PE_24850,OPTIDX,NIFTY,31JUL2025,PE,24850,225,56.35,12678.75,
619,2025-07-29,13:18:08,OPTIDX_NIFTY_31JUL2025_PE_24850,OPTIDX,NIFTY,31JUL2025,PE,24850,-225,143.45,-32276.249999999996,
618,2025-07-28,09:34:22,OPTIDX_NIFTY_31JUL2025_CE_25150,OPTIDX,NIFTY,31JUL2025,CE,25150,-225,35.25,-7931.25,
618,2025-07-28,09:20:10,OPTIDX_NIFTY_31JUL2025_CE_25150,OPTIDX,NIFTY,31JUL2025,CE,25150,225,23.05,5186.25,
618,2025-07-28,09:34:19,OPTIDX_NIFTY_31JUL2025_CE_24750,OPTIDX,NIFTY,31JUL2025,CE,24750,225,192.39999,43289.99775,
618,2025-07-28,09:20:10,OPTIDX_NIFTY_31JUL2025_CE_24750,OPTIDX,NIFTY,31JUL2025,CE,24750,-225,136.35001,-30678.752249999998,
617,2025-07-28,09:17:02,OPTIDX_NIFTY_31JUL2025_CE_25300,OPTIDX,NIFTY,31JUL2025,CE,25300,-225,10.3,-2317.5,
617,2025-07-25,09:26:11,OPTIDX_NIFTY_31JUL2025_CE_25300,OPTIDX,NIFTY,31JUL2025,CE,25300,225,24.6,5535.0,
617,2025-07-28,09:17:02,OPTIDX_NIFTY_31JUL2025_CE_24900,OPTIDX,NIFTY,31JUL2025,CE,24900,225,60.9,13702.5,
617,2025-07-25,09:26:14,OPTIDX_NIFTY_31JUL2025_CE_24900,OPTIDX,NIFTY,31JUL2025,CE,24900,-225,151.45,-34076.25,
616,2025-07-25,09:22:44,OPTIDX_NIFTY_31JUL2025_CE_25500,OPTIDX,NIFTY,31JUL2025,CE,25500,-225,10.2,-2295.0,
616,2025-07-24,11:34:07,OPTIDX_NIFTY_31JUL2025_CE_25500,OPTIDX,NIFTY,31JUL2025,CE,25500,225,25.2,5670.0,
616,2025-07-25,09:22:44,OPTIDX_NIFTY_31JUL2025_CE_25100,OPTIDX,NIFTY,31JUL2025,CE,25100,225,60.3,13567.5,
616,2025-07-24,11:34:09,OPTIDX_NIFTY_31JUL2025_CE_25100,OPTIDX,NIFTY,31JUL2025,CE,25100,-225,149.82001,-33709.50225,
615,2025-07-24,11:24:00,OPTIDX_NIFTY_31JUL2025_PE_24850,OPTIDX,NIFTY,31JUL2025,PE,24850,-225,41.83,-9411.75,
615,2025-07-24,09:20:23,OPTIDX_NIFTY_31JUL2025_PE_24850,OPTIDX,NIFTY,31JUL2025,PE,24850,225,26.75,6018.75,
615,2025-07-24,11:23:58,OPTIDX_NIFTY_31JUL2025_PE_25250,OPTIDX,NIFTY,31JUL2025,PE,25250,225,190.53,42869.25,
615,2025-07-24,09:20:24,OPTIDX_NIFTY_31JUL2025_PE_25250,OPTIDX,NIFTY,31JUL2025,PE,25250,-225,135.03,-30381.75,
614,2025-07-24,09:17:10,OPTIDX_NIFTY_24JUL2025_PE_25100,OPTIDX,NIFTY,24JUL2025,PE,25100,-225,8.55,-1923.7500000000002,
614,2025-07-23,09:34:06,OPTIDX_NIFTY_24JUL2025_PE_25100,OPTIDX,NIFTY,24JUL2025,PE,25100,225,48.45,10901.25,
614,2025-07-24,09:17:10,OPTIDX_NIFTY_24JUL2025_PE_25250,OPTIDX,NIFTY,24JUL2025,PE,25250,225,56.4,12690.0,
614,2025-07-23,09:34:08,OPTIDX_NIFTY_24JUL2025_PE_25250,OPTIDX,NIFTY,24JUL2025,PE,25250,-225,142.89999,-32152.497750000002,
613,2025-07-23,09:20:22,OPTIDX_NIFTY_24JUL2025_CE_25200,OPTIDX,NIFTY,24JUL2025,CE,25200,-225,41.5,-9337.5,
613,2025-07-22,15:04:06,OPTIDX_NIFTY_24JUL2025_CE_25200,OPTIDX,NIFTY,24JUL2025,CE,25200,225,26.4,5940.0,
613,2025-07-23,09:20:20,OPTIDX_NIFTY_24JUL2025_CE_24950,OPTIDX,NIFTY,24JUL2025,CE,24950,225,210.55,47373.75,
613,2025-07-22,15:04:09,OPTIDX_NIFTY_24JUL2025_CE_24950,OPTIDX,NIFTY,24JUL2025,CE,24950,-225,149.7,-33682.5,
612,2025-07-22,15:00:06,OPTIDX_NIFTY_24JUL2025_PE_24850,OPTIDX,NIFTY,24JUL2025,PE,24850,-225,14.55,-3273.75,
612,2025-07-21,10:18:07,OPTIDX_NIFTY_24JUL2025_PE_24850,OPTIDX,NIFTY,24JUL2025,PE,24850,225,36.25,8156.25,
612,2025-07-22,15:00:06,OPTIDX_NIFTY_24JUL2025_PE_25150,OPTIDX,NIFTY,24JUL2025,PE,25150,225,109.55,24648.75,
612,2025-07-21,10:18:10,OPTIDX_NIFTY_24JUL2025_PE_25150,OPTIDX,NIFTY,24JUL2025,PE,25150,-225,150.14999,-33783.74775,
611,2025-07-21,10:10:17,OPTIDX_NIFTY_24JUL2025_CE_25350,OPTIDX,NIFTY,24JUL2025,CE,25350,-225,32.7,-7357.500000000001,
611,2025-07-18,12:20:07,OPTIDX_NIFTY_24JUL2025_CE_25350,OPTIDX,NIFTY,24JUL2025,CE,25350,225,25.25,5681.25,
611,2025-07-21,10:10:16,OPTIDX_NIFTY_24JUL2025_CE_24950,OPTIDX,NIFTY,24JUL2025,CE,24950,225,201.75,45393.75,
611,2025-07-18,12:20:09,OPTIDX_NIFTY_24JUL2025_CE_24950,OPTIDX,NIFTY,24JUL2025,CE,24950,-225,140.75,-31668.75,
610,2025-07-18,12:18:49,OPTIDX_NIFTY_24JUL2025_CE_25550,OPTIDX,NIFTY,24JUL2025,CE,25550,-225,10.3,-2317.5,
610,2025-07-17,10:18:08,OPTIDX_NIFTY_24JUL2025_CE_25550,OPTIDX,NIFTY,24JUL2025,CE,25550,225,27.45,6176.25,
610,2025-07-18,12:18:49,OPTIDX_NIFTY_24JUL2025_CE_25150,OPTIDX,NIFTY,24JUL2025,CE,25150,225,60.75,13668.75,
610,2025-07-17,10:18:12,OPTIDX_NIFTY_24JUL2025_CE_25150,OPTIDX,NIFTY,24JUL2025,CE,25150,-225,152.75,-34368.75,
609,2025-07-17,10:15:08,OPTIDX_NIFTY_17JUL2025_PE_25150,OPTIDX,NIFTY,17JUL2025,PE,25150,-225,30.65,-6896.25,
609,2025-07-16,12:34:08,OPTIDX_NIFTY_17JUL2025_PE_25150,OPTIDX,NIFTY,17JUL2025,PE,25150,225,36.3,8167.499999999999,
609,2025-07-17,10:15:08,OPTIDX_NIFTY_17JUL2025_PE_25350,OPTIDX,NIFTY,17JUL2025,PE,25350,225,187.55,42198.75,
609,2025-07-16,12:34:10,OPTIDX_NIFTY_17JUL2025_PE_25350,OPTIDX,NIFTY,17JUL2025,PE,25350,-225,160.33,-36074.25,
608,2025-07-16,12:30:05,OPTIDX_NIFTY_17JUL2025_CE_25250,OPTIDX,NIFTY,17JUL2025,CE,25250,-225,36.95,-8313.75,
608,2025-07-16,10:18:06,OPTIDX_NIFTY_17JUL2025_CE_25250,OPTIDX,NIFTY,17JUL2025,CE,25250,225,28.55,6423.75,
608,2025-07-16,12:30:04,OPTIDX_NIFTY_17JUL2025_CE_25050,OPTIDX,NIFTY,17JUL2025,CE,25050,225,160.39999,36089.99775,
608,2025-07-16,10:18:09,OPTIDX_NIFTY_17JUL2025_CE_25050,OPTIDX,NIFTY,17JUL2025,CE,25050,-225,132.3,-29767.500000000004,
607,2025-07-16,10:15:01,OPTIDX_NIFTY_17JUL2025_PE_25000,OPTIDX,NIFTY,17JUL2025,PE,25000,-225,20.8,-4680.0,
607,2025-07-15,09:34:08,OPTIDX_NIFTY_17JUL2025_PE_25000,OPTIDX,NIFTY,17JUL2025,PE,25000,225,38.15,8583.75,
607,2025-07-16,10:15:01,OPTIDX_NIFTY_17JUL2025_PE_25250,OPTIDX,NIFTY,17JUL2025,PE,25250,225,129.60001,29160.002249999998,
607,2025-07-15,09:34:13,OPTIDX_NIFTY_17JUL2025_PE_25250,OPTIDX,NIFTY,17JUL2025,PE,25250,-225,151.25,-34031.25,
606,2025-07-14,14:59:51,OPTIDX_NIFTY_17JUL2025_CE_25350,OPTIDX,NIFTY,17JUL2025,CE,25350,-225,39.55,-8898.75,
606,2025-07-14,11:38:07,OPTIDX_NIFTY_17JUL2025_CE_25350,OPTIDX,NIFTY,17JUL2025,CE,25350,225,26.45,5951.25,
606,2025-07-14,14:59:49,OPTIDX_NIFTY_17JUL2025_CE_25000,OPTIDX,NIFTY,17JUL2025,CE,25000,225,202,45450.0,
606,2025-07-14,11:38:10,OPTIDX_NIFTY_17JUL2025_CE_25000,OPTIDX,NIFTY,17JUL2025,CE,25000,-225,140.7,-31657.499999999996,
605,2025-07-14,11:34:31,OPTIDX_NIFTY_17JUL2025_CE_25600,OPTIDX,NIFTY,17JUL2025,CE,25600,-225,8.8,-1980.0000000000002,
605,2025-07-11,10:46:06,OPTIDX_NIFTY_17JUL2025_CE_25600,OPTIDX,NIFTY,17JUL2025,CE,25600,225,22.25,5006.25,
605,2025-07-14,11:34:31,OPTIDX_NIFTY_17JUL2025_CE_25200,OPTIDX,NIFTY,17JUL2025,CE,25200,225,56,12600.0,
605,2025-07-11,10:46:08,OPTIDX_NIFTY_17JUL2025_CE_25200,OPTIDX,NIFTY,17JUL2025,CE,25200,-225,139.55,-31398.750000000004,
604,2025-07-11,10:43:41,OPTIDX_NIFTY_17JUL2025_CE_25850,OPTIDX,NIFTY,17JUL2025,CE,25850,-225,7.45,-1676.25,
604,2025-07-10,11:26:08,OPTIDX_NIFTY_17JUL2025_CE_25850,OPTIDX,NIFTY,17JUL2025,CE,25850,225,25.25,5681.25,
604,2025-07-11,10:43:41,OPTIDX_NIFTY_17JUL2025_CE_25400,OPTIDX,NIFTY,17JUL2025,CE,25400,225,61.3,13792.5,
604,2025-07-10,11:26:11,OPTIDX_NIFTY_17JUL2025_CE_25400,OPTIDX,NIFTY,17JUL2025,CE,25400,-225,154.58,-34780.5,
603,2025-07-10,11:23:32,OPTIDX_NIFTY_10JUL2025_CE_25600,OPTIDX,NIFTY,10JUL2025,CE,25600,-225,4.75,-1068.75,
603,2025-07-09,14:48:07,OPTIDX_NIFTY_10JUL2025_CE_25600,OPTIDX,NIFTY,10JUL2025,CE,25600,225,26.85,6041.25,
603,2025-07-10,11:23:31,OPTIDX_NIFTY_10JUL2025_CE_25350,OPTIDX,NIFTY,10JUL2025,CE,25350,225,64.35,14478.749999999998,
603,2025-07-09,14:48:08,OPTIDX_NIFTY_10JUL2025_CE_25350,OPTIDX,NIFTY,10JUL2025,CE,25350,-225,163.8,-36855.0,
602,2025-07-09,14:45:00,OPTIDX_NIFTY_10JUL2025_PE_25350,OPTIDX,NIFTY,10JUL2025,PE,25350,-225,25.25,-5681.25,
602,2025-07-08,12:34:07,OPTIDX_NIFTY_10JUL2025_PE_25350,OPTIDX,NIFTY,10JUL2025,PE,25350,225,38.9,8752.5,
602,2025-07-09,14:45:00,OPTIDX_NIFTY_10JUL2025_PE_25600,OPTIDX,NIFTY,10JUL2025,PE,25600,225,133.8,30105.000000000004,
602,2025-07-08,12:34:09,OPTIDX_NIFTY_10JUL2025_PE_25600,OPTIDX,NIFTY,10JUL2025,PE,25600,-225,156.8,-35280.0,
601,2025-07-08,12:30:07,OPTIDX_NIFTY_10JUL2025_CE_25650,OPTIDX,NIFTY,10JUL2025,CE,25650,-225,29.1,-6547.5,
601,2025-07-08,11:48:08,OPTIDX_NIFTY_10JUL2025_CE_25650,OPTIDX,NIFTY,10JUL2025,CE,25650,225,24.6,5535.0,
601,2025-07-08,12:30:07,OPTIDX_NIFTY_10JUL2025_CE_25350,OPTIDX,NIFTY,10JUL2025,CE,25350,225,168.7,37957.5,
601,2025-07-08,11:48:11,OPTIDX_NIFTY_10JUL2025_CE_25350,OPTIDX,NIFTY,10JUL2025,CE,25350,-225,154.45,-34751.25,
600,2025-07-08,11:45:02,OPTIDX_NIFTY_10JUL2025_PE_25200,OPTIDX,NIFTY,10JUL2025,PE,25200,-225,19.25,-4331.25,
600,2025-07-04,15:04:06,OPTIDX_NIFTY_10JUL2025_PE_25200,OPTIDX,NIFTY,10JUL2025,PE,25200,225,43.95,9888.75,
600,2025-07-08,11:45:02,OPTIDX_NIFTY_10JUL2025_PE_25500,OPTIDX,NIFTY,10JUL2025,PE,25500,225,114.25,25706.25,
600,2025-07-04,15:04:08,OPTIDX_NIFTY_10JUL2025_PE_25500,OPTIDX,NIFTY,10JUL2025,PE,25500,-225,147.60001,-33210.00225,
599,2025-07-04,15:00:10,OPTIDX_NIFTY_10JUL2025_CE_25950,OPTIDX,NIFTY,10JUL2025,CE,25950,-225,15.9,-3577.5,
599,2025-07-03,14:34:06,OPTIDX_NIFTY_10JUL2025_CE_25950,OPTIDX,NIFTY,10JUL2025,CE,25950,225,27.65,6221.25,
599,2025-07-04,15:00:10,OPTIDX_NIFTY_10JUL2025_CE_25500,OPTIDX,NIFTY,10JUL2025,CE,25500,225,123.1,27697.5,
599,2025-07-03,14:34:08,OPTIDX_NIFTY_10JUL2025_CE_25500,OPTIDX,NIFTY,10JUL2025,CE,25500,-225,144.32001,-32472.002249999998,
598,2025-07-03,14:30:22,OPTIDX_NIFTY_10JUL2025_PE_25000,OPTIDX,NIFTY,10JUL2025,PE,25000,-225,28.95,-6513.75,
598,2025-07-03,10:04:08,OPTIDX_NIFTY_10JUL2025_PE_25000,OPTIDX,NIFTY,10JUL2025,PE,25000,225,24.35,5478.75,
